OBJECTID,Type,Provider,Latitude,Longitude,X,Y,Location_T,City,Borough Name
7309,Free,LinkNYC - Citybridge,40.867627,-73.89873,1012259.619,255393.7744,Outdoor Kiosk,Bronx,Bronx
7310,Free,LinkNYC - Citybridge,40.867829,-73.899576,1012025.628,255466.996,Outdoor Kiosk,Bronx,Bronx
7311,Free,LinkNYC - Citybridge,40.862313,-73.900314,1011823.702,253457.2815,Outdoor Kiosk,Bronx,Bronx
7312,Free,LinkNYC - Citybridge,40.86063,-73.902369,1011255.973,252843.3539,Outdoor Kiosk,Bronx,Bronx
7313,Free,LinkNYC - Citybridge,40.831467,-73.921747,1005905.265,242212.7952,Outdoor Kiosk,Bronx,Bronx
7314,Free,LinkNYC - Citybridge,40.827655,-73.923906,1005309.006,240823.5345,Outdoor Kiosk,Bronx,Bronx
7315,Free,LinkNYC - Citybridge,40.853043,-73.905552,1010378.434,250078.1472,Outdoor Kiosk,Bronx,Bronx
6882,Free,LinkNYC - Citybridge,40.753899,-73.972326,991917.2658,213943.6296,Outdoor Kiosk,New York,Manhattan
6883,Free,LinkNYC - Citybridge,40.754092,-73.97218,991957.6936,214013.9585,Outdoor Kiosk,New York,Manhattan
6884,Free,LinkNYC - Citybridge,40.754512,-73.971876,992041.8446,214166.9139,Outdoor Kiosk,New York,Manhattan
6885,Free,LinkNYC - Citybridge,40.755233,-73.971032,992275.5387,214429.9396,Outdoor Kiosk,New York,Manhattan
6886,Free,LinkNYC - Citybridge,40.755877,-73.97103,992276.1814,214664.4716,Outdoor Kiosk,New York,Manhattan
6887,Free,LinkNYC - Citybridge,40.755356,-73.971251,992214.9385,214474.6416,Outdoor Kiosk,New York,Manhattan
6888,Free,LinkNYC - Citybridge,40.756326,-73.970143,992521.6957,214828.1833,Outdoor Kiosk,New York,Manhattan
6889,Free,LinkNYC - Citybridge,40.756505,-73.970111,992530.492,214893.2415,Outdoor Kiosk,New York,Manhattan
6890,Free,LinkNYC - Citybridge,40.756911,-73.969816,992612.2415,215041.3561,Outdoor Kiosk,New York,Manhattan
6891,Free,LinkNYC - Citybridge,40.757113,-73.970088,992536.8105,215114.8779,Outdoor Kiosk,New York,Manhattan
6892,Free,LinkNYC - Citybridge,40.757729,-73.969615,992667.8933,215339.2902,Outdoor Kiosk,New York,Manhattan
6893,Free,LinkNYC - Citybridge,40.757851,-73.969436,992717.3712,215383.9016,Outdoor Kiosk,New York,Manhattan
6894,Free,LinkNYC - Citybridge,40.758508,-73.968963,992848.3289,215623.1722,Outdoor Kiosk,New York,Manhattan
6895,Free,LinkNYC - Citybridge,40.758993,-73.968727,992913.73,215799.8749,Outdoor Kiosk,New York,Manhattan
6896,Free,LinkNYC - Citybridge,40.758403,-73.968723,992914.815,215584.9262,Outdoor Kiosk,New York,Manhattan
6897,Free,LinkNYC - Citybridge,40.75882,-73.968417,992999.6393,215736.8688,Outdoor Kiosk,New York,Manhattan
6898,Free,LinkNYC - Citybridge,40.75961,-73.968242,993048.0106,216024.7166,Outdoor Kiosk,New York,Manhattan
6899,Free,LinkNYC - Citybridge,40.759756,-73.968048,993101.7356,216077.9285,Outdoor Kiosk,New York,Manhattan
6900,Free,LinkNYC - Citybridge,40.760005,-73.967568,993234.8134,216168.7655,Outdoor Kiosk,New York,Manhattan
6901,Free,LinkNYC - Citybridge,40.759632,-73.967828,993162.8352,216032.6425,Outdoor Kiosk,New York,Manhattan
6902,Free,LinkNYC - Citybridge,40.760135,-73.967774,993177.4808,216215.984,Outdoor Kiosk,New York,Manhattan
6903,Free,LinkNYC - Citybridge,40.760347,-73.967306,993307.3047,216293.3726,Outdoor Kiosk,New York,Manhattan
6904,Free,LinkNYC - Citybridge,40.760457,-73.967539,993242.7891,216333.2902,Outdoor Kiosk,New York,Manhattan
6905,Free,LinkNYC - Citybridge,40.760644,-73.967101,993363.9165,216401.6588,Outdoor Kiosk,New York,Manhattan
6906,Free,LinkNYC - Citybridge,40.761484,-73.966779,993452.979,216707.4515,Outdoor Kiosk,New York,Manhattan
6907,Free,LinkNYC - Citybridge,40.761095,-73.967076,993370.8886,216565.9281,Outdoor Kiosk,New York,Manhattan
6908,Free,LinkNYC - Citybridge,40.761604,-73.966388,993561.2678,216751.4314,Outdoor Kiosk,New York,Manhattan
6909,Free,LinkNYC - Citybridge,40.741487,-73.98148,989381.9372,209420.9037,Outdoor Kiosk,New York,Manhattan
6910,Free,LinkNYC - Citybridge,40.738827,-73.982886,988992.6204,208451.6694,Outdoor Kiosk,New York,Manhattan
6911,Free,LinkNYC - Citybridge,40.766148,-73.979721,989867.3985,218405.7804,Outdoor Kiosk,New York,Manhattan
6912,Free,LinkNYC - Citybridge,40.764513,-73.977195,990567.3587,217810.3298,Outdoor Kiosk,New York,Manhattan
6913,Free,LinkNYC - Citybridge,40.754951,-73.983899,988710.9074,214326.0986,Outdoor Kiosk,New York,Manhattan
6914,Free,LinkNYC - Citybridge,40.740531,-74.001807,983749.2582,209072.0324,Outdoor Kiosk,New York,Manhattan
6915,Free,LinkNYC - Citybridge,40.739447,-74.0026,983529.5021,208677.2736,Outdoor Kiosk,New York,Manhattan
6916,Free,LinkNYC - Citybridge,40.741123,-74.00137,983870.3597,209287.7147,Outdoor Kiosk,New York,Manhattan
6917,Free,LinkNYC - Citybridge,40.741373,-74.001501,983834.0208,209378.9366,Outdoor Kiosk,New York,Manhattan
6918,Free,LinkNYC - Citybridge,40.741621,-74.001321,983883.9794,209469.3045,Outdoor Kiosk,New York,Manhattan
6919,Free,LinkNYC - Citybridge,40.74151,-74.001088,983948.5062,209428.7098,Outdoor Kiosk,New York,Manhattan
6920,Free,LinkNYC - Citybridge,40.742046,-74.000711,984053.0165,209624.1654,Outdoor Kiosk,New York,Manhattan
6921,Free,LinkNYC - Citybridge,40.742297,-74.00094,983989.5215,209715.4386,Outdoor Kiosk,New York,Manhattan
6922,Free,LinkNYC - Citybridge,40.742689,-74.000238,984184.0493,209858.2552,Outdoor Kiosk,New York,Manhattan
6923,Free,LinkNYC - Citybridge,40.767271,-73.982247,989167.5994,218814.7744,Outdoor Kiosk,New York,Manhattan
6924,Free,LinkNYC - Citybridge,40.743579,-73.999894,984279.3116,210182.4012,Outdoor Kiosk,New York,Manhattan
6925,Free,LinkNYC - Citybridge,40.743919,-73.999645,984348.3144,210306.4892,Outdoor Kiosk,New York,Manhattan
6926,Free,LinkNYC - Citybridge,40.74426,-73.999398,984416.8484,210430.632,Outdoor Kiosk,New York,Manhattan
6927,Free,LinkNYC - Citybridge,40.744403,-73.998993,984529.0358,210482.7218,Outdoor Kiosk,New York,Manhattan
6944,Free,LinkNYC - Citybridge,40.767358,-73.982564,989079.9113,218846.3045,Outdoor Kiosk,New York,Manhattan
6928,Free,LinkNYC - Citybridge,40.744584,-73.99916,984482.8765,210548.6836,Outdoor Kiosk,New York,Manhattan
6929,Free,LinkNYC - Citybridge,40.74475,-73.998736,984600.2476,210609.1458,Outdoor Kiosk,New York,Manhattan
6930,Free,LinkNYC - Citybridge,40.747905,-73.996434,985238.0728,211758.631,Outdoor Kiosk,New York,Manhattan
6931,Free,LinkNYC - Citybridge,40.745039,-73.998529,984657.5077,210714.3401,Outdoor Kiosk,New York,Manhattan
6932,Free,LinkNYC - Citybridge,40.763424,-73.985061,988388.3575,217413.04,Outdoor Kiosk,New York,Manhattan
6933,Free,LinkNYC - Citybridge,40.745443,-73.998619,984632.639,210861.8031,Outdoor Kiosk,New York,Manhattan
6934,Free,LinkNYC - Citybridge,40.757544,-73.989409,987184.1464,215270.5879,Outdoor Kiosk,New York,Manhattan
6935,Free,LinkNYC - Citybridge,40.757753,-73.989252,987227.6325,215346.7386,Outdoor Kiosk,New York,Manhattan
6936,Free,LinkNYC - Citybridge,40.745924,-73.997757,984871.6205,211036.9025,Outdoor Kiosk,New York,Manhattan
6937,Free,LinkNYC - Citybridge,40.766638,-73.983092,988933.6278,218584.1492,Outdoor Kiosk,New York,Manhattan
6938,Free,LinkNYC - Citybridge,40.76694,-73.983155,988916.0254,218694.0541,Outdoor Kiosk,New York,Manhattan
6939,Free,LinkNYC - Citybridge,40.766963,-73.982853,988999.7005,218702.6174,Outdoor Kiosk,New York,Manhattan
6940,Free,LinkNYC - Citybridge,40.75414,-73.99234,986372.3543,214030.2862,Outdoor Kiosk,New York,Manhattan
6941,Free,LinkNYC - Citybridge,40.763051,-73.98583,988175.3061,217277.2394,Outdoor Kiosk,New York,Manhattan
6942,Free,LinkNYC - Citybridge,40.747377,-73.997127,985046.0978,211566.3184,Outdoor Kiosk,New York,Manhattan
6943,Free,LinkNYC - Citybridge,40.749122,-73.995553,985482.1593,212202.0343,Outdoor Kiosk,New York,Manhattan
6945,Free,LinkNYC - Citybridge,40.749537,-73.995245,985567.4908,212353.2364,Outdoor Kiosk,New York,Manhattan
6946,Free,LinkNYC - Citybridge,40.749728,-73.99511,985604.892,212422.8262,Outdoor Kiosk,New York,Manhattan
6947,Free,LinkNYC - Citybridge,40.749827,-73.995525,985489.799,212459.0636,Outdoor Kiosk,New York,Manhattan
6948,Free,LinkNYC - Citybridge,40.74988,-73.994993,985637.3063,212478.2063,Outdoor Kiosk,New York,Manhattan
6949,Free,LinkNYC - Citybridge,40.750227,-73.995051,985621.1265,212604.5486,Outdoor Kiosk,New York,Manhattan
6950,Free,LinkNYC - Citybridge,40.7527,-73.992756,986256.9182,213505.5904,Outdoor Kiosk,New York,Manhattan
6951,Free,LinkNYC - Citybridge,40.752949,-73.992762,986255.3647,213596.3855,Outdoor Kiosk,New York,Manhattan
6952,Free,LinkNYC - Citybridge,40.753107,-73.992947,986204.0568,213654.0622,Outdoor Kiosk,New York,Manhattan
6953,Free,LinkNYC - Citybridge,40.753425,-73.992718,986267.43,213769.7175,Outdoor Kiosk,New York,Manhattan
7316,Free,LinkNYC - Citybridge,40.853157,-73.905403,1010419.67,250119.7337,Outdoor Kiosk,Bronx,Bronx
7317,Free,LinkNYC - Citybridge,40.818676,-73.928165,1004133.009,237551.0476,Outdoor Kiosk,Bronx,Bronx
7318,Free,LinkNYC - Citybridge,40.818942,-73.92837,1004076.188,237647.9145,Outdoor Kiosk,Bronx,Bronx
7319,Free,LinkNYC - Citybridge,40.706357,-73.792205,1041861.971,196689.8478,Outdoor Kiosk,Queens,Queens
7320,Free,LinkNYC - Citybridge,40.706507,-73.792368,1041816.7,196744.2588,Outdoor Kiosk,Queens,Queens
7321,Free,LinkNYC - Citybridge,40.713983,-73.830838,1031145.512,199445.047,Outdoor Kiosk,Queens,Queens
7322,Free,LinkNYC - Citybridge,40.715758,-73.833513,1030402.714,200090.3118,Outdoor Kiosk,Queens,Queens
7323,Free,LinkNYC - Citybridge,40.826928,-73.949868,998124.1763,240553.3684,Outdoor Kiosk,New York,Manhattan
7324,Free,LinkNYC - Citybridge,40.827044,-73.950226,998025.0331,240595.4109,Outdoor Kiosk,New York,Manhattan
7325,Free,LinkNYC - Citybridge,40.82732,-73.950026,998080.4064,240696.2034,Outdoor Kiosk,New York,Manhattan
2519,Free,Chelsea,40.74311962,-74.00830507,981948.6519,210015.2523,Outdoor,New York,Manhattan
2520,Limited Free,ALTICEUSA,40.604137,-73.93043,1003568.163,159387.467,Indoor,Brooklyn,Brooklyn
2521,Limited Free,ALTICEUSA,40.673752,-73.934892,1002310.306,184749.1394,Indoor,Brooklyn,Brooklyn
2522,Free,Downtown Brooklyn,40.692723,-73.983025,988957.3557,191654.5688,Outdoor,Brooklyn,Brooklyn
2523,Free,Downtown Brooklyn,40.689967,-73.992083,986445.5625,190650.1201,Outdoor,Brooklyn,Brooklyn
2524,Free,NYPL,40.80616044,-73.9433156,999942.4683,232988.1079,Library,New York,Manhattan
2525,Free,NYPL,40.85434691,-73.88788943,1015264.133,250558.9779,Library,Bronx,Bronx
7326,Free,LinkNYC - Citybridge,40.827932,-73.949581,998203.3937,240919.2078,Outdoor Kiosk,New York,Manhattan
7327,Free,LinkNYC - Citybridge,40.82758,-73.949288,998284.5553,240791.0083,Outdoor Kiosk,New York,Manhattan
7328,Free,LinkNYC - Citybridge,40.828097,-73.949017,998359.4449,240979.4138,Outdoor Kiosk,New York,Manhattan
2529,Limited Free,SPECTRUM,40.757418,-73.965084,993923.1988,215226.4325,Indoor,New York,Manhattan
2530,Limited Free,ALTICEUSA,40.6571,-73.9027,1011246.78,178690.6282,Outdoor,Brooklyn,Brooklyn
2531,Partner Site,Partner,40.736,-73.9904,986910.4586,207421.3864,Outdoor,New York,Manhattan
7329,Free,LinkNYC - Citybridge,40.828542,-73.949132,998327.4528,241141.4702,Outdoor Kiosk,New York,Manhattan
2533,Free,Transit Wireless,40.859022,-73.93418,1002457.089,252249.2882,Subway Station,New York,Manhattan
2535,Free,Transit Wireless,40.678334,-73.905316,1010512.585,186425.9753,Subway Station,Brooklyn,Brooklyn
7330,Free,LinkNYC - Citybridge,40.829037,-73.948869,998400.2286,241321.9613,Outdoor Kiosk,New York,Manhattan
7331,Free,LinkNYC - Citybridge,40.829424,-73.948046,998627.8807,241463.0463,Outdoor Kiosk,New York,Manhattan
7332,Free,LinkNYC - Citybridge,40.829341,-73.947647,998738.2984,241433.0093,Outdoor Kiosk,New York,Manhattan
7333,Free,LinkNYC - Citybridge,40.829675,-73.947866,998677.6398,241554.5245,Outdoor Kiosk,New York,Manhattan
7334,Free,LinkNYC - Citybridge,40.829809,-73.948201,998584.9024,241603.2905,Outdoor Kiosk,New York,Manhattan
7335,Free,LinkNYC - Citybridge,40.830209,-73.947911,998664.938,241749.0838,Outdoor Kiosk,New York,Manhattan
7336,Free,LinkNYC - Citybridge,40.830586,-73.947195,998863.1332,241886.5465,Outdoor Kiosk,New York,Manhattan
7337,Free,LinkNYC - Citybridge,40.830876,-73.946986,998920.9073,241992.2388,Outdoor Kiosk,New York,Manhattan
7338,Free,LinkNYC - Citybridge,40.833911,-73.944772,999533.0377,243098.2123,Outdoor Kiosk,New York,Manhattan
7339,Free,LinkNYC - Citybridge,40.834513,-73.944329,999655.354,243317.7883,Outdoor Kiosk,New York,Manhattan
7340,Free,LinkNYC - Citybridge,40.834722,-73.944176,999697.644,243393.9618,Outdoor Kiosk,New York,Manhattan
7341,Free,LinkNYC - Citybridge,40.835546,-73.944011,999743.1107,243694.2043,Outdoor Kiosk,New York,Manhattan
7342,Free,LinkNYC - Citybridge,40.835135,-73.943873,999781.3938,243544.4864,Outdoor Kiosk,New York,Manhattan
7343,Free,LinkNYC - Citybridge,40.836081,-73.943186,999971.276,243889.2718,Outdoor Kiosk,New York,Manhattan
7344,Free,LinkNYC - Citybridge,40.836501,-73.942787,1000081.585,244042.365,Outdoor Kiosk,New York,Manhattan
7345,Free,LinkNYC - Citybridge,40.837104,-73.942288,1000219.52,244262.151,Outdoor Kiosk,New York,Manhattan
7346,Free,LinkNYC - Citybridge,40.682932,-73.963959,994246.0364,188089.0222,Outdoor Kiosk,Brooklyn,Brooklyn
7347,Free,LinkNYC - Citybridge,40.68789,-73.978202,990295.3514,189893.9191,Outdoor Kiosk,Brooklyn,Brooklyn
7348,Free,LinkNYC - Citybridge,40.680556,-73.951381,997735.0478,187225.0626,Outdoor Kiosk,Brooklyn,Brooklyn
7349,Free,LinkNYC - Citybridge,40.680015,-73.943843,999825.9262,187029.211,Outdoor Kiosk,Brooklyn,Brooklyn
7350,Free,LinkNYC - Citybridge,40.67896,-73.924424,1005212.387,186648.8941,Outdoor Kiosk,Brooklyn,Brooklyn
7351,Free,LinkNYC - Citybridge,40.679232,-73.927098,1004470.622,186747.3631,Outdoor Kiosk,Brooklyn,Brooklyn
7352,Free,LinkNYC - Citybridge,40.678654,-73.916507,1007408.417,186539.4035,Outdoor Kiosk,Brooklyn,Brooklyn
7353,Free,LinkNYC - Citybridge,40.678354,-73.911008,1008933.783,186431.6065,Outdoor Kiosk,Brooklyn,Brooklyn
7354,Free,LinkNYC - Citybridge,40.678079,-73.908374,1009664.482,186332.1694,Outdoor Kiosk,Brooklyn,Brooklyn
7355,Free,LinkNYC - Citybridge,40.684317,-73.869636,1020405.928,188618.4653,Outdoor Kiosk,Brooklyn,Brooklyn
7356,Free,LinkNYC - Citybridge,40.6688,-73.958717,995702.3409,182940.9718,Outdoor Kiosk,Brooklyn,Brooklyn
7357,Free,LinkNYC - Citybridge,40.669652,-73.958261,995828.5759,183251.4725,Outdoor Kiosk,Brooklyn,Brooklyn
7358,Free,LinkNYC - Citybridge,40.670318,-73.958172,995853.3045,183494.0068,Outdoor Kiosk,Brooklyn,Brooklyn
7359,Free,LinkNYC - Citybridge,40.688672,-73.98371,988767.6501,190178.744,Outdoor Kiosk,Brooklyn,Brooklyn
7360,Free,LinkNYC - Citybridge,40.688449,-73.982472,989110.9483,190097.6123,Outdoor Kiosk,Brooklyn,Brooklyn
7361,Free,LinkNYC - Citybridge,40.687814,-73.981284,989440.5559,189866.0363,Outdoor Kiosk,Brooklyn,Brooklyn
7362,Free,LinkNYC - Citybridge,40.686961,-73.976371,990803.208,189555.5812,Outdoor Kiosk,Brooklyn,Brooklyn
7363,Free,LinkNYC - Citybridge,40.665618,-73.989159,987257.5517,181779.1667,Outdoor Kiosk,Brooklyn,Brooklyn
7364,Free,LinkNYC - Citybridge,40.667305,-73.987979,987584.8276,182393.8311,Outdoor Kiosk,Brooklyn,Brooklyn
7365,Free,LinkNYC - Citybridge,40.680732,-73.977446,990505.5741,187286.1744,Outdoor Kiosk,Brooklyn,Brooklyn
7366,Free,LinkNYC - Citybridge,40.74445,-73.931875,1003127.102,210507.1912,Outdoor Kiosk,Queens,Queens
7367,Free,LinkNYC - Citybridge,40.718033,-74.001016,983968.4809,200875.3431,Outdoor Kiosk,New York,Manhattan
7368,Free,LinkNYC - Citybridge,40.717828,-74.000962,983983.3273,200800.6185,Outdoor Kiosk,New York,Manhattan
7369,Free,LinkNYC - Citybridge,40.717482,-74.001519,983828.8155,200674.6023,Outdoor Kiosk,New York,Manhattan
7370,Free,LinkNYC - Citybridge,40.717241,-74.001739,983767.853,200586.7744,Outdoor Kiosk,New York,Manhattan
7371,Free,LinkNYC - Citybridge,40.716682,-74.002253,983625.4425,200383.1022,Outdoor Kiosk,New York,Manhattan
7372,Free,LinkNYC - Citybridge,40.716033,-74.00257,983537.5598,200146.6542,Outdoor Kiosk,New York,Manhattan
7373,Free,LinkNYC - Citybridge,40.715484,-74.002667,983510.7387,199946.6704,Outdoor Kiosk,New York,Manhattan
7374,Free,LinkNYC - Citybridge,40.733892,-73.991056,986728.7306,206653.2655,Outdoor Kiosk,New York,Manhattan
7375,Free,LinkNYC - Citybridge,40.731157,-73.985928,988150.0667,205657.1009,Outdoor Kiosk,New York,Manhattan
7376,Free,LinkNYC - Citybridge,40.73108,-73.985739,988202.4583,205629.052,Outdoor Kiosk,New York,Manhattan
6954,Free,LinkNYC - Citybridge,40.753642,-73.992563,986310.531,213848.905,Outdoor Kiosk,New York,Manhattan
6955,Free,LinkNYC - Citybridge,40.754171,-73.991871,986502.1845,214041.6212,Outdoor Kiosk,New York,Manhattan
6956,Free,LinkNYC - Citybridge,40.754666,-73.991816,986517.4,214221.92,Outdoor Kiosk,New York,Manhattan
6957,Free,LinkNYC - Citybridge,40.754881,-73.991662,986560.1696,214300.2444,Outdoor Kiosk,New York,Manhattan
6958,Free,LinkNYC - Citybridge,40.755281,-73.991371,986640.7111,214445.9852,Outdoor Kiosk,New York,Manhattan
6959,Free,LinkNYC - Citybridge,40.7555,-73.991425,986625.7036,214525.8308,Outdoor Kiosk,New York,Manhattan
6960,Free,LinkNYC - Citybridge,40.755878,-73.990933,986762.0396,214663.595,Outdoor Kiosk,New York,Manhattan
6961,Free,LinkNYC - Citybridge,40.758666,-73.9889,987324.9732,215679.4155,Outdoor Kiosk,New York,Manhattan
6962,Free,LinkNYC - Citybridge,40.758831,-73.98878,987358.4728,215739.4948,Outdoor Kiosk,New York,Manhattan
6963,Free,LinkNYC - Citybridge,40.759107,-73.988579,987413.8893,215839.9447,Outdoor Kiosk,New York,Manhattan
6964,Free,LinkNYC - Citybridge,40.759221,-73.988187,987522.5617,215881.7953,Outdoor Kiosk,New York,Manhattan
6965,Free,LinkNYC - Citybridge,40.739677,-74.002735,983492.0025,208761.0747,Outdoor Kiosk,New York,Manhattan
6966,Free,LinkNYC - Citybridge,40.761073,-73.987251,987781.6789,216556.5541,Outdoor Kiosk,New York,Manhattan
6967,Free,LinkNYC - Citybridge,40.761094,-73.986828,987898.996,216564.0659,Outdoor Kiosk,New York,Manhattan
6968,Free,LinkNYC - Citybridge,40.739846,-74.002305,983611.2496,208822.4686,Outdoor Kiosk,New York,Manhattan
6969,Free,LinkNYC - Citybridge,40.739719,-74.002217,983635.7565,208776.0372,Outdoor Kiosk,New York,Manhattan
6970,Free,LinkNYC - Citybridge,40.762246,-73.986293,988047.1368,216983.8584,Outdoor Kiosk,New York,Manhattan
6971,Free,LinkNYC - Citybridge,40.762151,-73.986052,988113.9076,216949.199,Outdoor Kiosk,New York,Manhattan
6972,Free,LinkNYC - Citybridge,40.762331,-73.985923,988149.6329,217014.7845,Outdoor Kiosk,New York,Manhattan
6973,Free,LinkNYC - Citybridge,40.763803,-73.985157,988361.6269,217551.0266,Outdoor Kiosk,New York,Manhattan
6974,Free,LinkNYC - Citybridge,40.764338,-73.984767,988469.7425,217746.0544,Outdoor Kiosk,New York,Manhattan
6975,Free,LinkNYC - Citybridge,40.764646,-73.984229,988618.6307,217858.3645,Outdoor Kiosk,New York,Manhattan
6976,Free,LinkNYC - Citybridge,40.764212,-73.984545,988531.3612,217700.25,Outdoor Kiosk,New York,Manhattan
6977,Free,LinkNYC - Citybridge,40.764744,-73.98447,988551.9894,217893.9878,Outdoor Kiosk,New York,Manhattan
6978,Free,LinkNYC - Citybridge,40.764823,-73.984099,988654.6336,217922.8542,Outdoor Kiosk,New York,Manhattan
6979,Free,LinkNYC - Citybridge,40.764933,-73.984333,988589.8086,217962.8207,Outdoor Kiosk,New York,Manhattan
6980,Free,LinkNYC - Citybridge,40.765522,-73.983593,988794.8754,218177.4833,Outdoor Kiosk,New York,Manhattan
6981,Free,LinkNYC - Citybridge,40.765601,-73.983845,988725.0114,218206.1506,Outdoor Kiosk,New York,Manhattan
6982,Free,LinkNYC - Citybridge,40.766011,-73.983548,988807.4151,218355.7976,Outdoor Kiosk,New York,Manhattan
6983,Free,LinkNYC - Citybridge,40.760563,-73.987515,987708.7673,216370.5919,Outdoor Kiosk,New York,Manhattan
6984,Free,LinkNYC - Citybridge,40.759746,-73.988114,987542.8451,216072.9816,Outdoor Kiosk,New York,Manhattan
6985,Free,LinkNYC - Citybridge,40.762431,-73.986156,988085.1449,217051.0764,Outdoor Kiosk,New York,Manhattan
6986,Free,LinkNYC - Citybridge,40.760283,-73.987313,987764.681,216268.5721,Outdoor Kiosk,New York,Manhattan
6987,Free,LinkNYC - Citybridge,40.760895,-73.986836,987896.7906,216491.5631,Outdoor Kiosk,New York,Manhattan
6988,Free,LinkNYC - Citybridge,40.761816,-73.986606,987960.4558,216827.1235,Outdoor Kiosk,New York,Manhattan
6989,Free,LinkNYC - Citybridge,40.759937,-73.987972,987582.055,216142.4362,Outdoor Kiosk,New York,Manhattan
6990,Free,LinkNYC - Citybridge,40.759656,-73.987772,987637.6805,216040.1064,Outdoor Kiosk,New York,Manhattan
